收寄城市,寄达城市,经转次数,路线,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
临沂,湖州,2,临沂-济南-南京-湖州,1107.0,5,59,64,0.014820470607677367,2.677591799038368e-05
临沂,嘉兴,2,临沂-济宁-上海-嘉兴,1111.0,10,118,128,0.029748044887316267,5.355183598076736e-05
临沂,宁波,2,临沂-济宁-徐州-宁波,1179.0,15,172,187,0.04612005443042079,7.823588537815232e-05
临沂,台州,2,临沂-济宁-上海-台州,1389.0,7,85,92,0.026731570376212106,3.849038211117654e-05
临沂,金华,1,临沂-济南-金华,1345.0,11,126,137,0.038545816628891005,2.865859972408253e-05
临沂,义乌,2,临沂-济南-杭州-义乌,1316.0,3,39,42,0.011562176087222552,1.757169618118929e-05
临沂,温州,1,临沂-郑州-温州,1770.0,12,138,150,0.05553911114411615,3.1378028894980874e-05
临沂,蚌埠,1,临沂-济南-蚌埠,771.0,14,146,160,0.025805290963232273,3.34698974879796e-05
临沂,芜湖,2,临沂-济南-南京-芜湖,1005.0,9,80,89,0.018710718630077096,3.723526095537731e-05
临沂,安庆,1,临沂-广州-安庆,2843.0,8,88,96,0.0570929511349956,2.008193849278776e-05
临沂,厦门,1,临沂-广州-厦门,2393.0,18,173,191,0.09561157347217762,3.995469012627565e-05
临沂,泉州,1,临沂-郑州-泉州,2011.0,12,127,139,0.05847379359323406,2.9076973442682277e-05
临沂,鹰潭,2,临沂-济宁-徐州-鹰潭,1185.0,4,46,50,0.012394321413517446,2.091868592998725e-05
临沂,赣州,1,临沂-广州-赣州,2176.0,8,86,94,0.04278791694863312,1.9663564774188016e-05
临沂,潍坊,0,临沂-潍坊,250.0,13,153,166,0.008681254660944708,0.0
临沂,烟台,0,临沂-烟台,486.0,11,125,136,0.013826414652284373,0.0
临沂,青岛,0,临沂-青岛,379.0,29,336,365,0.02893786418124786,0.0
临沂,济宁,0,临沂-济宁,224.0,12,135,147,0.0068881049030262015,0.0
临沂,漯河,1,临沂-郑州-漯河,700.0,21,230,251,0.0367541311789876,5.2505901684267995e-05
临沂,信阳,1,临沂-郑州-信阳,873.0,25,260,285,0.05204673652810478,5.961825490046366e-05
临沂,洛阳,1,临沂-郑州-洛阳,644.0,15,157,172,0.02317121003092828,3.5980139799578073e-05
临沂,荆州,2,临沂-郑州-襄阳-荆州,1149.0,3,39,42,0.010094939456093247,1.757169618118929e-05
临沂,襄阳,1,临沂-郑州-襄阳,916.0,8,86,94,0.018011825333156223,1.9663564774188016e-05
临沂,常德,2,临沂-郑州-长沙-常德,1516.0,8,93,101,0.03202985514855928,4.225574557857424e-05
临沂,衡阳,2,临沂-郑州-长沙-衡阳,1532.0,12,142,154,0.04935303734090032,6.442955266436073e-05
临沂,汕头,1,临沂-广州-汕头,2171.0,16,179,195,0.08855821095030453,4.0791437563475134e-05
临沂,深圳,1,临沂-广州-深圳,1891.0,23,280,303,0.11985842233362584,6.338361836786136e-05
临沂,东莞,1,临沂-广州-东莞,1812.0,18,205,223,0.08452738935845527,4.664866962387157e-05
临沂,湛江,1,临沂-广州-湛江,2163.0,11,123,134,0.06063113767319365,2.8031039146182914e-05
临沂,中山,1,临沂-广州-中山,1833.0,19,202,221,0.08474013239436325,4.6230295905271826e-05
临沂,柳州,1,临沂-广州-柳州,2247.0,3,39,42,0.019741800659566166,8.785848090594645e-06
临沂,南充,2,临沂-郑州-重庆-南充,1857.0,15,154,169,0.06564973961465688,7.07051584433569e-05
临沂,内江,2,临沂-郑州-重庆-内江,1847.0,2,26,28,0.010818307615552206,1.171446412079286e-05
临沂,大理州,2,临沂-郑州-昆明-大理州,2790.0,3,27,30,0.01750894012339933,1.255121155799235e-05
临沂,宝鸡,2,临沂-郑州-西安-宝鸡,1173.0,4,42,46,0.01128730455410252,1.924519105558827e-05
临沂,阿克苏,2,临沂-郑州-兰州-阿克苏,4291.0,5,48,53,0.0475739031025549,2.2173807085786484e-05
临沂,喀什,2,临沂-郑州-乌鲁木齐-喀什,5079.0,1,11,12,0.012749520700608629,5.02048462319694e-06
漯河,北京,1,漯河-郑州-北京,883.0,68,1873,1941,0.3585259857146294,0.0004060316939010525
漯河,天津,1,漯河-郑州-天津,887.0,44,1088,1132,0.21004117843325318,0.00023679952472745568
漯河,石家庄,1,漯河-郑州-石家庄,599.0,50,1202,1252,0.15687926675822078,0.0002619019478434404
漯河,太原,1,漯河-郑州-太原,604.0,37,1007,1044,0.1319082129898764,0.00021839108110906688
漯河,呼和浩特,1,漯河-郑州-呼和浩特,1068.0,29,722,751,0.16778208586493012,0.00015709933133420425
漯河,沈阳,1,漯河-郑州-沈阳,1541.0,55,1435,1490,0.48031185576984425,0.00031168842035681003
漯河,长春,1,漯河-郑州-长春,1832.0,42,1132,1174,0.44991240300266816,0.0002455853728180503
漯河,哈尔滨,1,漯河-郑州-哈尔滨,2092.0,52,1469,1521,0.6656183615857619,0.0003181732129951061
漯河,上海,1,漯河-合肥-上海,896.0,54,1526,1580,0.2961416529736435,0.00033051523769379854
漯河,南京,1,漯河-合肥-南京,602.0,22,597,619,0.0779509728757859,0.00012948666590662108
漯河,杭州,1,漯河-合肥-杭州,843.0,36,902,938,0.1654111620016254,0.0001962172740232804
漯河,合肥,0,漯河-合肥,431.0,30,661,691,0.062300239623547325,0.0
漯河,福州,1,漯河-武汉-福州,1274.0,36,834,870,0.2318585311107927,0.00018199256759088907
漯河,南昌,1,漯河-武汉-南昌,725.0,40,1035,1075,0.16303500846683813,0.00022487587374736293
漯河,济南,1,漯河-郑州-济南,633.0,63,1688,1751,0.23185915867137058,0.00036628619063407673
漯河,郑州,0,漯河-郑州,180.0,74,1921,1995,0.07511900117458421,0.0
漯河,武汉,0,漯河-武汉,371.0,48,1267,1315,0.1020549471123323,0.0
漯河,长沙,1,漯河-武汉-长沙,726.0,48,1260,1308,0.19864551508603331,0.00027361641196423325
漯河,广州,0,漯河-广州,1333.0,84,2098,2182,0.608442154080765,0.0
漯河,南宁,1,漯河-武汉-南宁,1570.0,46,1180,1226,0.4026470505175806,0.0002564630895016437
漯河,海口,1,漯河-广州-海口,1922.0,15,355,370,0.14876114312251132,7.739913794095283e-05
漯河,重庆,1,漯河-武汉-重庆,1311.0,37,908,945,0.25916055405231553,0.00019768158203837952
漯河,成都,1,漯河-洛阳-成都,1365.0,64,1679,1743,0.49769632971196015,0.0003646126957596778
漯河,贵阳,1,漯河-武汉-贵阳,1421.0,46,1155,1201,0.3570026870052077,0.00025123341801914687
漯河,昆明,1,漯河-武汉-昆明,1941.0,41,998,1039,0.4218669299631936,0.00021734514681256753
漯河,拉萨,2,漯河-郑州-西宁-拉萨,3427.0,3,81,84,0.060218202812935696,3.514339236237858e-05
漯河,西安,1,漯河-洛阳-西安,604.0,65,1671,1736,0.21934162619772551,0.0003631483877445787
漯河,兰州,1,漯河-郑州-兰州,1264.0,23,570,593,0.15679642876193803,0.0001240478075648244
漯河,西宁,1,漯河-郑州-西宁,1483.0,5,100,105,0.03257353179587965,2.1964620226486613e-05
漯河,银川,1,漯河-郑州-银川,1213.0,16,378,394,0.09997500217031366,8.241962256414977e-05
漯河,乌鲁木齐,1,漯河-郑州-乌鲁木齐,3241.0,14,363,377,0.25559642834356433,7.886344595605193e-05
漯河,唐山,2,漯河-郑州-天津-唐山,1011.0,14,323,337,0.07127142727148165,0.00014099194316811406
漯河,廊坊,1,漯河-郑州-廊坊,870.0,9,216,225,0.040948327707950045,4.706704334247131e-05
漯河,保定,2,漯河-郑州-石家庄-保定,755.0,15,390,405,0.06396411190241852,0.00016944135603289673
漯河,侯马,1,漯河-郑州-侯马,478.0,22,554,576,0.057594999597315295,0.00012049163095672656
漯河,包头,2,漯河-郑州-呼和浩特-包头,1256.0,8,187,195,0.051234045579724774,8.158287512695027e-05
漯河,大连,2,漯河-郑州-北京-大连,1719.0,14,314,328,0.11794624525276572,0.00013722657970071636
漯河,锦州,1,漯河-合肥-锦州,1806.0,13,330,343,0.12958247348818042,7.175109273985627e-05
漯河,常州,1,漯河-武汉-常州,1040.0,16,356,372,0.08093021212593467,7.781751165955257e-05
漯河,无锡,1,漯河-合肥-无锡,772.0,13,331,344,0.055553335850548544,7.196027959915615e-05
漯河,苏州,1,漯河-合肥-苏州,816.0,28,713,741,0.1264860895968237,0.00015500746274120552
漯河,徐州,1,漯河-郑州-徐州,555.0,22,532,554,0.0643186836289318,0.00011588952005212936
漯河,连云港,2,漯河-郑州-徐州-连云港,775.0,7,185,192,0.03112700466382103,8.032775397115103e-05
漯河,淮安,2,漯河-郑州-徐州-淮安,750.0,5,104,109,0.01710102574776458,4.56027353273722e-05
漯河,盐城,2,漯河-合肥-南京-盐城,866.0,10,223,233,0.042209306095809675,9.748107643374059e-05
漯河,扬州,2,漯河-合肥-南京-扬州,703.0,7,141,148,0.021764637588995935,6.191931035276226e-05
漯河,南通,2,漯河-合肥-南京-南通,838.0,11,266,277,0.0485577089018422,0.00011588952005212936
漯河,湖州,2,漯河-合肥-南京-湖州,811.0,7,164,171,0.029010242834565617,7.15419058805564e-05
漯河,嘉兴,2,漯河-合肥-苏州-嘉兴,888.0,14,332,346,0.06427224414616722,0.00014475730663551176
漯河,宁波,1,漯河-合肥-宁波,1011.0,21,536,557,0.1177987685169593,0.00011651708063002899
漯河,台州,2,漯河-合肥-杭州-台州,1118.0,12,269,281,0.06571772534392935,0.00011756301492652834
漯河,金华,1,漯河-合肥-金华,964.0,15,368,383,0.07723429869582453,8.011856711185117e-05
漯河,义乌,2,漯河-合肥-杭州-义乌,980.0,5,123,128,0.026240399630576006,5.355183598076736e-05
漯河,温州,1,漯河-合肥-温州,1133.0,19,438,457,0.10831298119514729,9.559839470004174e-05
漯河,蚌埠,1,漯河-合肥-蚌埠,580.0,16,407,423,0.05132190406063072,8.848604148384607e-05
漯河,芜湖,1,漯河-合肥-芜湖,582.0,9,230,239,0.029097473754893664,4.999565937266953e-05
漯河,安庆,1,漯河-合肥-安庆,603.0,10,227,237,0.02989510324940408,4.9577285654069785e-05
漯河,厦门,1,漯河-武汉-厦门,1350.0,22,529,551,0.15560364529021015,0.00011526195947422974
漯河,泉州,1,漯河-郑州-泉州,1671.0,17,397,414,0.144714214142496,8.660335975014722e-05
漯河,鹰潭,2,漯河-武汉-南昌-鹰潭,889.0,7,159,166,0.030870541574319385,6.945003728755767e-05
漯河,赣州,1,漯河-广州-赣州,1762.0,12,293,305,0.11241911005634449,6.380199208646111e-05
漯河,潍坊,2,漯河-郑州-济南-潍坊,835.0,15,367,382,0.06672433251088034,0.0001598187605051026
漯河,烟台,2,漯河-郑州-济南-烟台,1080.0,10,286,296,0.06687285518098324,0.00012383862070552452
漯河,青岛,1,漯河-郑州-青岛,996.0,30,741,771,0.16063793624612088,0.00016128306852020169
漯河,济宁,2,漯河-郑州-济南-济宁,833.0,16,381,397,0.06917830355732714,0.00016609436628409877
漯河,临沂,2,漯河-郑州-济南-临沂,908.0,15,350,365,0.06932870890916375,0.00015270640728890693
漯河,信阳,0,漯河-信阳,186.0,40,804,844,0.032838989920331185,0.0
漯河,洛阳,0,漯河-洛阳,232.0,24,560,584,0.028342309192821127,0.0
漯河,荆州,1,漯河-武汉-荆州,595.0,4,97,101,0.012571084309625839,2.112787278928712e-05
漯河,襄阳,1,漯河-郑州-襄阳,576.0,11,231,242,0.02915897469152783,5.0623219950569144e-05
漯河,常德,2,漯河-武汉-长沙-常德,901.0,13,287,300,0.056543208068755534,0.0001255121155799235
漯河,衡阳,2,漯河-武汉-长沙-衡阳,917.0,16,424,440,0.08440271399031256,0.0001840844361838878
漯河,汕头,1,漯河-广州-汕头,1757.0,20,461,481,0.17678737097093034,0.00010061887932323867
漯河,深圳,1,漯河-武汉-深圳,1428.0,36,802,838,0.2503263837972226,0.00017529858809329317
漯河,东莞,1,漯河-广州-东莞,1398.0,26,622,648,0.1895032125871917,0.0001355530848263174
漯河,湛江,1,漯河-广州-湛江,1749.0,15,308,323,0.11817530486369907,6.756735555385881e-05
漯河,中山,1,漯河-广州-中山,1419.0,26,526,552,0.16385355664727852,0.00011547114633352962
漯河,柳州,1,漯河-广州-柳州,1833.0,21,443,464,0.17791593407685316,9.706270271514084e-05
漯河,南充,2,漯河-武汉-重庆-南充,1501.0,18,421,439,0.13784137988019868,0.00018366606246528807
漯河,内江,2,漯河-武汉-重庆-内江,1491.0,3,68,71,0.022144730112343802,2.9704534020581894e-05
漯河,大理州,2,漯河-武汉-昆明-大理州,2275.0,10,232,242,0.1151678253875448,0.00010124643990113829
漯河,宝鸡,2,漯河-洛阳-西安-宝鸡,782.0,4,112,116,0.018975758380810035,4.853135135757042e-05
漯河,阿克苏,2,漯河-洛阳-西安-阿克苏,3922.0,4,87,91,0.0746592084578431,3.807200839257679e-05
漯河,喀什,2,漯河-郑州-乌鲁木齐-喀什,4739.0,1,22,23,0.022800740103108202,9.622595527794135e-06
信阳,北京,1,信阳-郑州-北京,1055.0,101,1610,1711,0.37760424565649636,0.00035791871626208186
信阳,天津,1,信阳-济南-天津,1033.0,47,696,743,0.16055488906297885,0.00015542583645980528
信阳,石家庄,1,信阳-郑州-石家庄,771.0,52,729,781,0.12596207651427752,0.00016337493711320042
信阳,太原,1,信阳-郑州-太原,776.0,43,579,622,0.10096863975198805,0.0001301142264845207
信阳,呼和浩特,1,信阳-郑州-呼和浩特,1240.0,34,441,475,0.12321106012762491,9.936375816743944e-05
信阳,沈阳,1,信阳-济南-沈阳,1694.0,62,852,914,0.3238873612437414,0.00019119678940008347
信阳,长春,1,信阳-济南-长春,1985.0,43,577,620,0.25744626774035306,0.00012969585276592096
信阳,哈尔滨,1,信阳-济南-哈尔滨,2244.0,65,878,943,0.4426586394695858,0.00019726320831977976
信阳,上海,1,信阳-南京-上海,795.0,83,1286,1369,0.22766956425331272,0.00028637681038152547
信阳,南京,0,信阳-南京,497.0,26,355,381,0.03961099611644596,0.0
信阳,杭州,0,信阳-杭州,732.0,36,513,549,0.08406550477312116,0.0
信阳,合肥,0,信阳-合肥,335.0,30,382,412,0.028871970320568402,0.0
信阳,福州,1,信阳-武汉-福州,1113.0,35,420,455,0.10593536335234494,9.518002098144199e-05
信阳,南昌,1,信阳-武汉-南昌,564.0,37,461,498,0.05875473154527379,0.0001041750559313365
信阳,济南,0,信阳-济南,697.0,70,965,1035,0.1509063543646315,0.0
信阳,郑州,0,信阳-郑州,352.0,67,924,991,0.07297107050329313,0.0
信阳,武汉,0,信阳-武汉,210.0,54,763,817,0.03589018945007912,0.0
信阳,长沙,1,信阳-武汉-长沙,565.0,54,735,789,0.09325236407299366,0.00016504843198759942
信阳,广州,0,信阳-广州,1173.0,99,1399,1498,0.3675735265662082,0.0
信阳,南宁,1,信阳-武汉-南宁,1409.0,44,606,650,0.19158378508978824,0.00013597145854491713
信阳,海口,1,信阳-广州-海口,1762.0,14,187,201,0.07408603646336144,4.2046558719274375e-05
信阳,重庆,1,信阳-武汉-重庆,1150.0,33,485,518,0.12461261208493404,0.00010835879311733396
信阳,成都,1,信阳-武汉-成都,1377.0,70,966,1036,0.2984201162451377,0.0002167175862346679
信阳,贵阳,1,信阳-武汉-贵阳,1260.0,50,619,669,0.17633197117823451,0.0001399460088716147
信阳,昆明,1,信阳-武汉-昆明,1780.0,26,358,384,0.14298340206864885,8.032775397115103e-05
信阳,拉萨,2,信阳-郑州-西宁-拉萨,3599.0,3,28,31,0.023338768705227476,1.2969585276592094e-05
信阳,西安,1,信阳-洛阳-西安,746.0,73,966,1039,0.1621394795221754,0.00021734514681256753
信阳,兰州,1,信阳-郑州-兰州,1436.0,29,381,410,0.12316085528139294,8.576661231294772e-05
信阳,西宁,1,信阳-郑州-西宁,1655.0,4,35,39,0.01350196583351027,8.158287512695027e-06
信阳,银川,1,信阳-郑州-银川,1385.0,21,261,282,0.0817021116367512,5.8990694322564046e-05
信阳,乌鲁木齐,1,信阳-郑州-乌鲁木齐,3413.0,14,173,187,0.13350953839781693,3.911794268907616e-05
信阳,唐山,2,信阳-济南-天津-唐山,1157.0,14,215,229,0.05542468593207912,9.58075815593416e-05
信阳,廊坊,1,信阳-郑州-廊坊,1042.0,10,127,137,0.029862260912494,2.865859972408253e-05
信阳,保定,2,信阳-郑州-石家庄-保定,927.0,18,249,267,0.051775630358452146,0.00011170578286613192
信阳,侯马,1,信阳-郑州-侯马,650.0,27,321,348,0.04731806757363116,7.279702703635563e-05
信阳,包头,2,信阳-郑州-呼和浩特-包头,1428.0,13,146,159,0.047496294777754654,6.652142125735945e-05
信阳,大连,2,信阳-济南-烟台-大连,1318.0,13,188,201,0.05541736439200362,8.409311743854875e-05
信阳,锦州,1,信阳-合肥-锦州,1710.0,15,176,191,0.06832252011593136,3.995469012627565e-05
信阳,常州,1,信阳-南京-常州,629.0,16,210,226,0.029736748796914077,4.7276230201771185e-05
信阳,无锡,1,信阳-南京-无锡,670.0,15,205,220,0.030834143060801206,4.602110904597195e-05
信阳,苏州,1,信阳-南京-苏州,714.0,31,434,465,0.06945212915615066,9.727188957444072e-05
信阳,徐州,1,信阳-合肥-徐州,655.0,24,305,329,0.04507872224482602,6.882247670965805e-05
信阳,连云港,1,信阳-南京-连云港,827.0,7,87,94,0.01626176806825349,1.9663564774188016e-05
信阳,淮安,1,信阳-南京-淮安,692.0,4,54,58,0.008395923784859682,1.2132837839392605e-05
信阳,盐城,1,信阳-南京-盐城,761.0,8,112,120,0.019102943991264356,2.51024231159847e-05
信阳,扬州,1,信阳-南京-扬州,598.0,7,88,95,0.011883905476825756,1.9872751633487887e-05
信阳,南通,1,信阳-南京-南通,733.0,11,141,152,0.023306763115754595,3.179640261358062e-05
信阳,湖州,1,信阳-南京-湖州,706.0,7,91,98,0.014473220421239578,2.0500312211387504e-05
信阳,嘉兴,1,信阳-南京-嘉兴,783.0,12,170,182,0.02981038257138763,3.807200839257679e-05
信阳,宁波,1,信阳-杭州-宁波,893.0,24,312,336,0.06276609875920815,7.028678472475716e-05
信阳,台州,1,信阳-杭州-台州,1007.0,10,148,158,0.03328288443576551,3.3051523769379857e-05
信阳,金华,1,信阳-合肥-金华,868.0,18,226,244,0.044304103304838596,5.104159366916889e-05
信阳,义乌,1,信阳-杭州-义乌,869.0,7,72,79,0.014360887077795547,1.6525761884689928e-05
信阳,温州,1,信阳-合肥-温州,1037.0,17,236,253,0.05488247359277385,5.2924275402867744e-05
信阳,蚌埠,1,信阳-合肥-蚌埠,484.0,19,245,264,0.026729060133900508,5.522533085516634e-05
信阳,芜湖,1,信阳-合肥-芜湖,486.0,11,132,143,0.01453806834762254,2.991372087988177e-05
信阳,安庆,1,信阳-合肥-安庆,507.0,10,133,143,0.015166256486100056,2.991372087988177e-05
信阳,厦门,1,信阳-武汉-厦门,1189.0,23,280,303,0.07536312223938717,6.338361836786136e-05
信阳,泉州,1,信阳-郑州-泉州,1843.0,15,209,224,0.08635902949848497,4.685785648317144e-05
信阳,鹰潭,1,信阳-南京-鹰潭,1058.0,7,72,79,0.017484256074001944,1.6525761884689928e-05
信阳,赣州,1,信阳-广州-赣州,1602.0,10,140,150,0.050267602289759364,3.1378028894980874e-05
信阳,潍坊,1,信阳-济南-潍坊,899.0,15,221,236,0.04438192081649815,4.936809879476991e-05
信阳,烟台,1,信阳-济南-烟台,1144.0,14,195,209,0.050015741311162314,4.372005359367335e-05
信阳,青岛,1,信阳-济南-青岛,1086.0,33,473,506,0.11495152617502874,0.00010584855080573549
信阳,济宁,1,信阳-济南-济宁,897.0,14,196,210,0.039404528686316984,4.3929240452973226e-05
信阳,临沂,1,信阳-济南-临沂,972.0,14,199,213,0.0433092106020084,4.455680103087284e-05
信阳,漯河,0,信阳-漯河,195.0,31,377,408,0.016642906525897855,0.0
信阳,洛阳,0,信阳-洛阳,374.0,23,303,326,0.025504898633277654,0.0
信阳,荆州,1,信阳-武汉-荆州,434.0,5,57,62,0.00562880001004097,1.2969585276592094e-05
信阳,襄阳,1,信阳-武汉-襄阳,517.0,12,147,159,0.017195787395027418,3.3260710628679724e-05
信阳,常德,2,信阳-武汉-长沙-常德,740.0,10,148,158,0.024458127589341093,6.610304753875971e-05
信阳,衡阳,2,信阳-武汉-长沙-衡阳,756.0,17,226,243,0.03842929954826098,0.00010166481361973804
信阳,汕头,1,信阳-广州-汕头,1597.0,22,285,307,0.10255992419068219,6.422036580506086e-05
信阳,深圳,1,信阳-武汉-深圳,1267.0,37,550,587,0.15557833368023488,0.00012279268640902515
信阳,东莞,1,信阳-广州-东莞,1238.0,28,394,422,0.10928674602518819,8.82768546245462e-05
信阳,湛江,1,信阳-广州-湛江,1589.0,13,174,187,0.06215841093294201,3.911794268907616e-05
信阳,中山,1,信阳-广州-中山,1259.0,29,369,398,0.10481976983169872,8.325637000134925e-05
信阳,柳州,1,信阳-广州-柳州,1673.0,19,237,256,0.08959222159582379,5.355183598076736e-05
信阳,南充,2,信阳-武汉-重庆-南充,1340.0,19,231,250,0.0700775978654573,0.00010459342964993625
信阳,内江,2,信阳-武汉-重庆-内江,1330.0,4,44,48,0.013354489097703861,2.008193849278776e-05
信阳,大理州,2,信阳-武汉-昆明-大理州,2114.0,7,91,98,0.043337660014873186,4.100062442277501e-05
信阳,宝鸡,2,信阳-洛阳-西安-宝鸡,924.0,6,79,85,0.016429535929411987,3.5561766080978324e-05
信阳,阿克苏,2,信阳-洛阳-西安-阿克苏,4064.0,3,39,42,0.035705686640176634,1.757169618118929e-05
信阳,喀什,2,信阳-郑州-乌鲁木齐-喀什,4911.0,1,12,13,0.013355116658281761,5.438858341796685e-06
洛阳,北京,1,洛阳-郑州-北京,830.0,216,2096,2312,0.4014212155220833,0.00048364001870130523
洛阳,天津,1,洛阳-郑州-天津,834.0,105,1244,1349,0.23534902304507035,0.000282193073195528
洛阳,石家庄,0,洛阳-石家庄,520.0,125,1292,1417,0.15413724540651805,0.0
洛阳,太原,0,洛阳-太原,415.0,100,1042,1142,0.09913992822798857,0.0
洛阳,呼和浩特,1,洛阳-太原-呼和浩特,873.0,59,480,539,0.09843224908297711,0.00011275171716263127
洛阳,沈阳,1,洛阳-郑州-沈阳,1488.0,144,1517,1661,0.5170195474660673,0.0003474593732970882
洛阳,长春,1,洛阳-郑州-长春,1779.0,100,1073,1173,0.43652423482061703,0.00024537618595875046
洛阳,哈尔滨,1,洛阳-郑州-哈尔滨,2039.0,128,1394,1522,0.6491817133031337,0.00031838239985440596
洛阳,上海,1,洛阳-南京-上海,1047.0,159,1795,1954,0.42796242585633254,0.00040875112307195085
洛阳,南京,0,洛阳-南京,749.0,57,598,655,0.10262602723822095,0.0
洛阳,杭州,0,洛阳-杭州,1030.0,77,894,971,0.2092140535915815,0.0
洛阳,合肥,0,洛阳-合肥,651.0,67,685,752,0.10240784534397118,0.0
洛阳,福州,1,洛阳-武汉-福州,1469.0,69,807,876,0.2691908547688851,0.0001832476887466883
洛阳,南昌,1,洛阳-武汉-南昌,920.0,82,925,1007,0.19379907392977389,0.0002106511673149716
洛阳,济南,0,洛阳-济南,565.0,187,1808,1995,0.23579019813133378,0.0
洛阳,郑州,0,洛阳-郑州,127.0,160,1476,1636,0.04346317213045311,0.0
洛阳,武汉,0,洛阳-武汉,566.0,121,1340,1461,0.17298205281340637,0.0
洛阳,长沙,0,洛阳-长沙,829.0,115,1258,1373,0.23810003943172298,0.0
洛阳,广州,0,洛阳-广州,1466.0,218,2636,2854,0.8752302885837318,0.0
洛阳,南宁,1,洛阳-长沙-南宁,1706.0,91,1026,1117,0.39862689745555563,0.0002336617218379576
洛阳,海口,1,洛阳-长沙-海口,2004.0,23,146,169,0.07084656876024362,3.535257922167845e-05
洛阳,重庆,1,洛阳-西安-重庆,1085.0,82,974,1056,0.23967793591142192,0.00022090132342066535
洛阳,成都,0,洛阳-成都,1133.0,183,1927,2110,0.5000883814480542,0.0
洛阳,贵阳,1,洛阳-郑州-贵阳,1543.0,128,1240,1368,0.4415566430947941,0.0002861676235222256
洛阳,昆明,1,洛阳-西安-昆明,1865.0,64,417,481,0.18765420993784013,0.00010061887932323867
洛阳,拉萨,2,洛阳-西安-西宁-拉萨,3163.0,4,24,28,0.018526425007033907,1.171446412079286e-05
洛阳,西安,0,洛阳-西安,372.0,197,1958,2155,0.1676967376263358,0.0
洛阳,兰州,1,洛阳-西安-兰州,1000.0,72,675,747,0.15626258389700476,0.00015626258389700475
洛阳,西宁,1,洛阳-西安-西宁,1219.0,6,42,48,0.01223994151135414,1.004096924639388e-05
洛阳,银川,1,洛阳-西安-银川,1078.0,51,439,490,0.11049668281937865,0.00010250156105693752
洛阳,乌鲁木齐,1,洛阳-西安-乌鲁木齐,2978.0,21,129,150,0.09344377004925304,3.1378028894980874e-05
洛阳,唐山,1,洛阳-石家庄-唐山,961.0,34,336,370,0.07438057156125566,7.739913794095283e-05
洛阳,廊坊,1,洛阳-郑州-廊坊,817.0,28,257,285,0.04870811425367881,5.961825490046366e-05
洛阳,保定,1,洛阳-石家庄-保定,676.0,47,474,521,0.0736747750979779,0.00010898635369523357
洛阳,侯马,1,洛阳-郑州-侯马,425.0,63,619,682,0.06063281116806805,0.00014266543804251303
洛阳,包头,2,洛阳-太原-呼和浩特-包头,1061.0,16,134,150,0.03329208865757471,6.275605778996175e-05
洛阳,大连,2,洛阳-济南-烟台-大连,1186.0,32,322,354,0.08782584775589566,0.00014810429638430973
洛阳,锦州,1,洛阳-合肥-锦州,2026.0,31,292,323,0.13689146235211797,6.756735555385881e-05
洛阳,常州,1,洛阳-南京-常州,881.0,44,409,453,0.08348501123856401,9.476164726284224e-05
洛阳,无锡,1,洛阳-南京-无锡,922.0,35,368,403,0.07772672456261642,8.430230429784862e-05
洛阳,苏州,1,洛阳-南京-苏州,966.0,69,775,844,0.17055088313462324,0.0001765537092490924
洛阳,徐州,1,洛阳-郑州-徐州,502.0,57,579,636,0.0667875069423889,0.0001330428425147189
洛阳,连云港,1,洛阳-南京-连云港,1079.0,18,163,181,0.0408539844344058,3.7862821533276924e-05
洛阳,淮安,1,洛阳-南京-淮安,944.0,10,112,122,0.024091632211847715,2.5520796834584447e-05
洛阳,盐城,1,洛阳-南京-盐城,1013.0,25,233,258,0.05467182242545888,5.39702096993671e-05
洛阳,扬州,1,洛阳-南京-扬州,850.0,16,161,177,0.031472162981665816,3.702607409607743e-05
洛阳,南通,1,洛阳-南京-南通,985.0,26,291,317,0.0653175508820887,6.631223439805958e-05
洛阳,湖州,1,洛阳-南京-湖州,958.0,15,179,194,0.0388777961745999,4.0582250704175266e-05
洛阳,嘉兴,1,洛阳-南京-嘉兴,1035.0,30,331,361,0.07815953217450786,7.551645620725397e-05
洛阳,宁波,1,洛阳-南京-宁波,1186.0,52,582,634,0.15729261999219732,0.00013262446879611916
洛阳,台州,1,洛阳-南京-台州,1301.0,25,284,309,0.08409500012028244,6.46387395236606e-05
洛阳,金华,1,洛阳-合肥-金华,1184.0,41,415,456,0.11294082208343836,9.538920784074185e-05
洛阳,义乌,1,洛阳-杭州-义乌,1167.0,14,124,138,0.03368870694280727,2.8867786583382406e-05
洛阳,温州,1,洛阳-南京-温州,1332.0,39,445,484,0.13486025794831621,0.00010124643990113829
洛阳,蚌埠,1,洛阳-郑州-蚌埠,617.0,42,457,499,0.06440507780182264,0.00010438424279063637
洛阳,芜湖,1,洛阳-合肥-芜湖,802.0,25,248,273,0.045800626096269885,5.7108012588865195e-05
洛阳,安庆,1,洛阳-合肥-安庆,823.0,22,239,261,0.04493396493819051,5.459777027726672e-05
洛阳,厦门,1,洛阳-武汉-厦门,1545.0,47,573,620,0.20038009252334787,0.00012969585276592096
洛阳,泉州,1,洛阳-郑州-泉州,1618.0,35,412,447,0.15129355924119559,9.3506526107043e-05
洛阳,鹰潭,1,洛阳-南京-鹰潭,1310.0,16,162,178,0.04877819185154427,3.723526095537731e-05
